,ix,omental,size_at_met,beta_pt,beta_met,time_to_met,time_to_ca125,time_to_US,met_size_at_ca125,met_size_at_US
1699,1699,False,3.67071643,0.003984720209044328,0.013249002729626633,351.1264883627505,208.9536048452907,289.91408842529137,2.5664522704571186e-79,2.520855389505583e-25
1700,1700,True,1.04536906,0.011831306587122193,0.005304029425934337,108.46217052756683,72.35004188728237,100.97463505441726,2.084884574792259e-12,3.0586047250293107e-10
1701,1701,False,0.000749423904,0.00714376085249307,0.012300183527531709,86.93453777596103,116.55228515791086,161.71125418227925,6.449299689617013e-06,0.03188554375438082
1702,1702,False,1.04536906,0.03375078643393594,0.00865462650817168,36.70105776662498,24.66969632276489,34.22813655901537,4.2731121507121394e-11,5.371356042041113e-10
1703,1703,False,1.04536906,0.003015505950791045,0.004762020096006458,410.77337693728157,276.1134169744465,383.09542275380915,6.0928600236312526e-21,1.746543150530793e-11
1704,1704,False,2.45892441,0.008725827862899462,0.001761704290824628,154.15261108581296,95.42036183407185,132.3916246327438,4.363684822896057e-11,3.2537546847407733e-10
1705,1705,False,1.04536906,0.006715387022884802,0.0071676031092864564,184.455424290466,123.98714312998959,172.02679802342342,1.702176572334698e-16,6.878330571030887e-11
1706,1706,True,3.99019334,0.0013056975251660523,0.008363472696696276,1123.883542926467,655.5848584079296,914.9606565269817,0.0,6.560945185393288e-70
1707,1707,False,0.0139645166,0.000981469015668408,0.009322040494133495,842.6272774266715,848.342269279539,1177.0382035424532,4.439428293221961e-09,840.8688290222229
1708,1708,True,1.22672942,0.0016441237343280159,0.0047892289311367384,792.8521014075549,520.6393590014269,726.625277591937,8.520477196102227e-44,1.8205083469081923e-14
1709,1709,True,1.22672942,0.0014598278153775135,0.007851891816512989,892.9456912690109,586.3674593282146,818.3580640588393,5.0323948572664354e-138,7.753919353631826e-20
1710,1710,True,2.45892441,0.006466441928315843,0.0059198650511508985,216.02282542145932,132.37504282088418,184.747946103141,7.286301989653119e-18,2.6130576195825054e-12
1711,1711,False,1.04536906,0.008931253154435293,0.006293824528942915,138.69157453741727,93.22562439809577,129.34652137379322,7.351053758071611e-14,1.7544192894636575e-10
1712,1712,False,3.67071643,0.0017306824059936075,0.00991414513151239,808.4330257616242,481.0944221170803,667.4977009266423,1.593723e-317,1.0439652568174688e-47
1713,1713,True,0.0139645166,0.018630298508446913,0.005881630297908913,45.63278376139072,45.94642038459368,64.1246764945785,1.0553685033455109e-09,2.0356926034932447e-08
1714,1714,False,6.58634689e-07,0.0012087320745301647,0.008439970918808277,207.6352953699747,688.8388829289017,955.7341543070745,1828.9097358048098,2847.911341185543
1715,1715,False,3.87580839,0.001597617140757699,0.02795203964242809,880.5005538322071,521.1646963081572,723.0934731252541,0.0,0.0
1716,1716,False,0.000749423904,0.0026318266745054227,0.005712921434009937,235.9728145130215,316.3664461817799,438.94475963240046,3.9342792766146285e-05,0.36644232433132506
1717,1717,True,0.000749423904,0.0013055454768544478,0.008519440320311338,487.50841071237187,655.6612100728862,915.0672159885064,4.653572324568495,2325.1191060635315
1718,1718,False,0.000749423904,0.005393023293601104,0.0025013760493904015,115.15610333639061,154.3886622866268,214.2075908341829,1.4665077059346424e-08,5.472520782503157e-07
1719,1719,True,3.67071643,0.0051445182038468654,0.0020808293697433776,282.81158378953756,166.38983345796916,232.22035913066964,3.3036181447595137e-13,3.892748775898041e-11
1720,1720,False,0.0836070562,0.00366472520246447,0.003232463333479986,266.8045310635044,227.1989319744268,315.2286906145244,1.976406573880723e-11,6.424723611479909e-08
1721,1721,True,0.388565349,0.003599197235565828,0.0032535125821448233,323.9861227409685,237.8295689663698,331.9245339061766,7.786648929818735e-14,2.107589963235791e-09
1722,1722,False,3.87580839,0.00046146090591466275,0.002317458575538259,3048.368256593161,1804.316771600297,2503.41147479253,3.3887355010074547e-220,2.2993794930434537e-41
1723,1723,False,0.0139645166,0.0008030913392061587,0.004180585439298139,1029.7864317261754,1036.770802188857,1438.4746424694895,2.285856880514966e-09,16.488296362541536
1724,1724,False,3.87580839,0.0028043117997547558,0.007658755459383813,501.6213879540787,296.90765914564406,411.946534310468,4.291901214510371e-57,4.795362049858192e-22
1725,1725,True,3.99019334,0.001242031213937445,0.00035073745495611347,1181.493624400853,689.1900280395713,961.8613859665494,4.041910711181793e-12,9.618159956782901e-11
1726,1726,False,1.04536906,0.0020655876485492757,0.023478437413133695,599.6790131132293,403.09190102122653,559.2725769086937,0.0,1.8091178706696234e-29
1727,1727,False,0.0139645166,0.005028571523222495,0.0054109845258602214,164.46272280946408,165.57816631115904,229.73254366572294,1.1887230877933248e-09,5.158287167095119e-06
1728,1728,False,2.45892441,0.0013738228030409539,0.002991907345360058,979.0994486144031,606.061895418162,840.8846646582306,2.430232385171658e-35,4.073501221830568e-16
1729,1729,True,2.45892441,0.011216023437036558,0.005694587492465091,124.54494800410828,76.31898524150529,106.51385239680224,9.696654437806404e-14,4.234280040568476e-11
1730,1730,True,0.000749423904,0.012239304393813337,0.015163101167553341,52.0016808190304,69.9382497253892,97.60864068839224,1.0567059049369281e-06,0.00218419177284659
1731,1731,False,3.87580839,0.004268141637221117,0.018596765215113997,329.5820281551976,195.07826186428818,270.6626502177333,1.8690196964216594e-149,1.4264043681188994e-34
1732,1732,True,0.0836070562,0.0002307819903929436,0.0012174583759134423,4366.449255949561,3709.1088680797834,5176.581858998104,2.684411431026235e-25,0.09180161816226116
1733,1733,False,0.388565349,0.0023800311211250266,0.002258650777924418,474.03501040073354,349.8364557460565,485.38295015606934,9.113057715061591e-14,2.0688922700767357e-09
1734,1734,False,0.000749423904,0.001267069856744083,0.0005398556386210345,490.13836481702765,657.1237154352585,911.7307312506371,1.1900861421106876e-08,3.465759516613357e-07
1735,1735,True,2.45892441,0.0018883096720054675,0.00022511959144287522,739.7616378753228,453.3131084640719,632.6620482660576,1.4260165696302402e-10,4.898964331461291e-10
1736,1736,False,3.87580839,0.0086336636295998,0.0027209518225205375,162.93231212138232,96.43897280467569,133.8049032943934,3.353270446398684e-12,9.351748763887311e-11
1737,1737,True,3.87580839,0.003867872918361329,0.004896033765735896,378.26208759788653,221.30911362057452,308.8679204480481,2.0640597071381632e-24,7.276661164248797e-15
1738,1738,False,3.99019334,0.0011289643458266049,0.010528985893178982,1249.615966510937,737.5092535540296,1023.262188310375,0.0,1.6622579696163355e-132
1739,1739,True,3.99019334,0.004843799745762507,0.0033216519965118363,302.95471274544565,176.71984229084197,246.63733588423236,2.4265529929738993e-16,2.4418761393018355e-12
1740,1740,True,0.0836070562,0.007023308826906355,0.0014567656094209803,143.47907447517164,121.87923787150645,170.0995776057614,3.9270134392508597e-10,3.041146583941849e-09
1741,1741,True,6.58634689e-07,0.009304225315657392,0.008618846267311856,27.520907910837952,92.00073064858812,128.39992845413778,0.00025956642279297763,0.023760043511438605
1742,1742,True,2.45892441,0.0007729323293927187,0.0006178340968074147,1807.272128047873,1107.465032329691,1545.622843580905,1.352588834906562e-16,5.9141742694357584e-12
1743,1743,True,0.0139645166,0.0012905576641499678,0.002254967448073785,658.7480798900025,663.2756915386468,925.6942932793759,1.3458356201575714e-09,0.0005536552270278405
1744,1744,False,0.0836070562,0.00019945478087103746,0.005567214851608614,4902.190285187187,4174.488314311429,5791.92196842784,0.0,2449.2566447635595
1745,1745,False,1.04536906,0.0036168657352304494,0.004928695680305357,342.4759593687218,230.20529732952386,319.3998925042533,6.006058456127279e-19,3.140997167329972e-11
1746,1746,False,3.99019334,0.0021713254581569408,0.0024252739484443412,649.7284259560004,383.4623910716897,532.0374809290447,4.7601115378057885e-21,7.556785128227984e-14
1747,1747,True,0.000749423904,0.00256927641824952,0.002456427812988505,247.72126347061894,333.1659922145593,464.97988942175573,2.536532040196293e-07,0.00017854610845337022
1748,1748,True,2.45892441,0.0010237384345863155,0.002684320423826044,1364.5077771677625,836.1467131059425,1166.960059807015,1.784607362866147e-49,1.3128291204379682e-18
1749,1749,False,6.58634689e-07,0.005104622822478596,0.004064500928840716,49.16630474891181,163.11129753077537,226.30986993746032,4.218229343809191e-05,0.0025342850471337308
1750,1750,True,0.0139645166,0.002041427212994525,0.0012999420138400542,416.4500099903381,419.3122937280381,585.2091405694368,1.1147117231516737e-09,3.1729092157940496e-07
1751,1751,True,2.45892441,0.005785130654742236,0.001884464009263968,241.46370050147442,147.96477007098994,206.50559791113588,3.57500086248627e-12,1.365386242988966e-10
1752,1752,False,0.0836070562,0.0016906746217217015,0.0036486397917587696,578.3284829368467,492.47894377913525,683.2932322947485,2.572736954615761e-14,9.329892815386726e-06
1753,1753,False,3.99019334,0.0025892039876349504,0.008350903604544747,544.8670243456322,321.5743741922134,446.17053447771724,8.91577048718475e-78,1.0676958656114078e-25
1754,1754,False,2.45892441,0.005529482321742031,0.003992760780265726,243.2613164639837,150.57859009799313,208.92128047729707,2.5851032432895338e-15,1.4669358849495316e-11
1755,1755,False,0.388565349,0.0005065044758556495,0.010228615115986887,2227.459244759184,1643.858429035846,2280.7824651171586,0.0,0.00017596345661695896
1756,1756,True,1.04536906,0.014107871821503524,0.001980221057671006,90.95979952556813,60.675028664128035,84.68051595355843,1.641106541232893e-10,6.936022861033417e-10
1757,1757,False,1.22672942,0.0019169845067180562,0.0019177832850639472,656.1095473315205,434.3392703810474,602.6269502890822,2.4342762080144203e-16,4.490686292413978e-11
1758,1758,True,0.388565349,0.0037345859669382065,0.004347886743873365,312.2407591240968,229.20761089384078,319.89138164920274,3.010306300265031e-15,2.6029787619738853e-09
1759,1759,False,0.0836070562,0.004963680079757292,0.008219649585002283,196.9839460660705,167.74281150295351,232.7358952375129,4.0738884275713823e-13,1.5031182993293102e-06
1760,1760,False,1.22672942,0.00533333877757857,0.00389537070756786,235.82822869455208,156.11640038319814,216.60475270978677,2.8633315939452827e-14,1.0710488520257721e-10
1761,1761,True,2.45892441,0.029203923305678583,0.005219418812021005,47.832581984180074,29.31097709714659,40.907581229652436,5.141226932780023e-11,3.4088381098225545e-10
1762,1762,False,0.000749423904,0.0018640544291972923,0.005036745798465936,333.16599449347905,446.6723926823532,619.7386240123856,0.0002710174528710902,3.395937017867425
1763,1763,False,1.04536906,0.009253835779704005,0.0027929295728875256,133.85687752290397,89.97584048399064,124.83758676252131,2.3615308755393566e-11,4.805141195552103e-10
1764,1764,False,3.67071643,0.002887212873629311,0.005223695974933388,484.59911871723506,288.3824949606376,400.1182377601307,5.046941370264297e-32,1.1982737280054087e-16
1765,1765,True,0.0836070562,0.009066829385504035,0.002816617658861018,111.14115060430336,94.40957701576787,131.76181155030898,2.439028884667169e-10,5.206579013245668e-09
1766,1766,False,0.000749423904,0.004353103966201879,0.002244187682467969,142.66591207454042,191.2707939999334,265.3799532481343,1.9470859405678665e-08,1.0082653119022874e-06
1767,1767,False,6.58634689e-07,0.0076371081060431795,0.003940701705220803,32.86262782107775,109.02315908306261,151.26491742611336,1.717933981926908e-06,4.489934289887355e-05
1768,1768,False,0.0139645166,0.0006765366526178088,0.006739480884832914,1222.42093070825,1230.7118154765517,1707.5594094789374,4.7649118653172e-09,1006.2640537059236
1769,1769,False,2.45892441,0.0006336351236950259,0.002175583307293443,2122.844991779061,1314.0396118262545,1823.1731225665817,9.592589808687096e-70,3.3866361418652788e-21
1770,1770,False,0.0836070562,0.0008834193645531029,0.002414529182373216,1106.7963057553793,942.4987558438825,1307.6762559074302,8.409006912077141e-16,6.240609237947184e-05
1771,1771,True,3.87580839,0.0025402177292727303,0.003050732334415118,575.9623152782127,336.9772273043082,470.29900275265805,2.3541166092510194e-23,1.4781277676760453e-14
1772,1772,False,6.58634689e-07,0.009185400612708864,0.004114438894562982,27.323298340519294,90.64619901582545,125.76768022905374,7.274339057594908e-07,1.4306448133793498e-05
1773,1773,False,1.04536906,0.0013288728615045236,0.007060468887040162,932.1354950228164,626.5623116398169,869.3281054193537,3.610012584632294e-105,1.0885766916486049e-16
1774,1774,True,1.04536906,0.017609016409081895,0.0023719311579583646,72.87455260445626,48.611206172656445,67.84375896404052,1.768977041989461e-10,7.039784160258131e-10
1775,1775,False,0.000749423904,0.011336424778178382,0.0033905925653008023,54.78266383321633,73.44658199315325,101.90395558030181,5.822505592463712e-09,6.95608062480393e-08
1776,1776,False,2.45892441,0.003572518126343844,0.002939212120645032,376.51569603871866,233.06296078385674,323.36477693877924,2.859508674076568e-16,7.76782836247665e-12
1777,1777,False,3.99019334,0.004322166185957381,0.0034432271321111247,326.4038936656499,192.63989771722828,267.27952543523827,5.023134221364132e-17,1.5236892465928684e-12
1778,1778,False,0.000749423904,0.0019114268999366954,0.00024469944002868756,324.90886662422645,435.6021420475292,604.379130100755,2.154896901468919e-09,6.6794585409697896e-09
1779,1779,False,0.0836070562,0.005240345165266974,0.0035202581778294023,186.58413869391097,158.88679575885797,220.44855645993854,5.2744271075599294e-11,2.5245164257131652e-08
1780,1780,False,0.388565349,0.002601206413630631,0.0013167408702298158,433.7287772875596,320.0905732112054,444.1118247984467,9.685169440200517e-12,1.477146920625273e-09
1781,1781,True,3.67071643,0.00178596664756061,0.030476040038167968,814.6453031758889,479.28976071795364,668.9161113301494,0.0,0.0
1782,1782,False,3.99019334,0.0005770429624612169,0.006272652284525079,2444.8298721974597,1442.9110242127824,2001.9766329141662,0.0,6.1262844497931144e-198
1783,1783,False,1.04536906,0.000884152504292733,0.0012947798511281482,1400.9908432841914,941.7172353605877,1306.5919300415624,7.302047973075955e-20,2.3870357976059116e-11
1784,1784,True,3.99019334,0.0014610491619756556,0.0012229155150634682,1004.3823293321831,585.8772924533756,817.6739674085603,3.261862509010441e-18,5.530170659926926e-13
1785,1785,False,0.0836070562,0.0011510899692955018,0.01047359892535467,849.4256011270411,723.3332529943593,1003.5936007173727,5.496229100516591e-44,9.880484775473038
1786,1786,False,0.0139645166,0.0027413032635746192,0.0010096705663197182,301.6859081373192,303.7320471044733,421.4150774141363,1.0610850719875796e-09,2.634626178797197e-08
1787,1787,True,2.45892441,0.0064359689390578135,0.003909416475588012,217.04564907099683,133.00181142342228,185.62268963132652,1.1494323904331474e-14,2.1883773253648262e-11
1788,1788,False,2.45892441,0.0007631339176257535,0.005478989777821876,1762.6121941168165,1091.055754106865,1513.7926651576954,0.0,5.059975996502935e-46
1789,1789,False,3.99019334,0.002631633329211834,0.0032488284811777635,536.0822332300459,316.3896895275529,438.97700876926854,1.0082923993665131e-22,2.3553294890842225e-14
1790,1790,False,3.67071643,0.0009897237923262962,0.01278062149330001,1413.6679596447907,841.2666831244474,1167.22113380706,0.0,2.4258263636162596e-288
1791,1791,True,0.388565349,0.0014910900080322544,0.000505547341865561,782.0386100432916,574.0736793543413,801.2003691367667,3.909932161823228e-11,1.3256327873580523e-09
1792,1792,False,2.45892441,0.0009185246097709933,0.005149601384704485,1464.4236361687188,906.477238739724,1257.6979590377484,5.155242018073712e-218,1.991179189002934e-33
1793,1793,True,6.58634689e-07,0.015797736279193172,0.009235078218101505,16.208697472127437,54.18469532796178,75.62234510934631,5.708476437727971e-06,0.0002305128386683429
1794,1794,False,3.99019334,0.005173830863610122,0.0022845780114111366,272.6745248069653,160.9294300352752,223.28262316423024,2.350709025157066e-13,3.232791591505772e-11
1795,1795,True,0.0139645166,0.003886887982937408,0.00815013900033733,218.72314997965,220.2264461742156,307.3569061150957,1.4277081723769359e-09,0.0034071853701123267
1796,1796,False,0.388565349,0.0012067792422126504,0.009593156146116057,934.9001356602425,689.9535746513725,957.2807408559622,4.700804983641197e-128,2.575092930165688e-07
1797,1797,True,1.04536906,0.004090073450682362,0.00278719733850733,313.74722436886384,209.28610145540583,292.08811999507657,5.1065231436054185e-14,1.620965488635635e-10
1798,1798,False,3.99019334,0.005137217383471825,0.00735986075644276,274.61790437473667,162.0763907438528,224.87398153554474,8.1657698721933e-26,3.0459407321282223e-15
1799,1799,False,0.388565349,0.002764220033489147,0.0017243734099699091,408.15060436143136,301.213956158444,417.92133514665744,2.9746996000862433e-12,1.6160632697605556e-09
1800,1800,False,1.22672942,0.0012188124130547869,0.005293894300154135,1031.9486604111119,683.1417559104442,947.8296369984494,2.5027754045994133e-76,1.0011946128115788e-16
1801,1801,True,2.45892441,0.005255964448191343,0.004965987564929023,265.7740685934952,162.86174223536304,227.29641279493202,3.3808868446020692e-18,2.1191354431490927e-12
1802,1802,True,0.388565349,0.0026536436730108023,0.001280769328929167,439.4297430325107,322.5736506621347,450.19679054955145,8.908473475762678e-12,1.492513227535294e-09
1803,1803,False,3.67071643,0.012765479960766456,0.004489970049398318,109.6034632783062,65.22446900067054,90.49612945109833,1.773367142869441e-12,7.626272429033175e-11
1804,1804,False,2.45892441,0.0027170247329618247,0.0032380863179473866,495.06695048925445,306.44610697822134,425.1807180921802,3.1342514235247044e-20,6.783430658125745e-13
1805,1805,False,3.67071643,0.01727827170448437,0.004101692800714041,80.97689618728992,48.188943096872094,66.86007413201503,1.599313977642264e-11,1.8039022549546333e-10
1806,1806,False,6.58634689e-07,0.0009652558611408663,0.0013974948557470277,260.0092384019272,862.5916562636469,1196.8086116250297,0.012645844297044882,1.2816104536807513
1807,1807,False,1.22672942,0.004484736546354413,0.005648556991929349,280.451666211415,185.65675895867741,257.59072246372915,1.4567967846785943e-18,1.9061587492889095e-11
1808,1808,False,3.67071643,0.0027174773098086508,0.0009239079302678546,514.8675240303439,306.39507052160855,425.1099072162141,2.2374131679260294e-12,8.340392474779173e-11
1809,1809,True,0.0139645166,0.003249873438725745,0.006256211040327796,261.59553572629505,263.3934961772546,367.60258126236636,1.3868930482753984e-09,0.001433758470307213
1810,1810,True,0.0139645166,0.002712643190993558,0.0011925347712748446,313.4036890914257,315.55772981924895,440.40508859332084,1.0779009434011494e-09,6.091742299494161e-08
1811,1811,False,0.000749423904,0.002876494509417076,0.002065799035963139,215.90152376802016,289.4570628429338,401.60915421633473,5.739773157613821e-08,9.450532501316255e-06
1812,1812,False,2.45892441,0.0020002801774923,0.12617156056813025,672.4603703455284,416.2525136971207,577.5323577336054,0.0,0.0
1813,1813,False,6.58634689e-07,0.004606900210356098,0.004303471906317645,54.47815881795136,180.7335982897997,250.76004998719682,0.00016995020731647305,0.013056885293653812
1814,1814,False,6.58634689e-07,0.010683978819443324,0.002247255185860038,23.49082168353735,77.93179545287374,108.12699524755463,2.734025542673222e-08,1.4491247839585707e-07
1815,1815,False,0.388565349,0.0006083317798452688,0.005774263380334762,1854.6097945820577,1368.6966217537947,1899.007359649628,1.2696634219289463e-203,6.630799654613094e-07
1816,1816,True,0.0139645166,0.0019030614947377444,0.0025357591179043376,446.7288028247743,449.799194364727,627.7578880950558,1.2545483521595809e-09,4.727892822744558e-05
1817,1817,False,1.22672942,0.0010496845903355389,0.0048064596613734785,1198.2188254685848,793.2112747444825,1100.5463333187035,1.1814504294278817e-84,3.346563416672859e-17
1818,1818,False,1.22672942,0.0035675432079210066,0.0006716486008572886,352.5540585329812,233.3879657381654,323.81570725477866,9.126558660483705e-11,5.712501953056144e-10
1819,1819,False,3.87580839,0.000486515796253342,0.0023523682617882834,2891.381509258278,1711.396954408699,2374.4892476900477,1.6197157878615013e-197,2.4367348997215016e-39
1820,1820,False,0.000749423904,0.0066427631365411285,0.012643729771048839,93.49114742285757,125.3426676317164,173.90752963629626,1.3683330561224062e-05,0.09190666857625239
1821,1821,True,3.87580839,0.005287933093838609,0.004800377062494769,276.6808238113725,161.87714783247898,225.92227315500304,4.615263093200701e-19,3.1348629108148575e-13
1822,1822,False,0.0139645166,0.0033219820600210587,0.008975633196534424,248.9515444722369,250.64002060697896,347.75218714685036,1.5405184313252805e-09,0.021721440018669387
1823,1823,True,1.22672942,0.0657403439017185,0.012597627624130893,19.82872130521252,13.020855632262585,18.172431021012002,7.291758619140231e-11,5.398190066489104e-10
1824,1824,False,0.388565349,0.0029466197852364984,0.03614375801723422,382.8855296870342,282.56840470270095,392.05143901597853,0.0,3.30058019068667e-06
1825,1825,True,3.87580839,0.003652569962088591,0.0027193549679629405,400.55897624095945,234.3543138240397,327.0743277340161,5.5431674660301687e-17,1.5525174753021631e-12
1826,1826,True,3.67071643,0.0069293677106483185,0.0004771222284867318,209.9656710132813,123.53154903933981,172.40560968005158,2.9197820249832906e-10,5.893505140247944e-10
1827,1827,True,3.99019334,0.006603281195204714,0.0021861917489176866,222.23072396789684,129.63184541969713,180.91942922545033,1.4142887413805818e-12,6.305422531176624e-11
1828,1828,False,2.45892441,0.0022740372776506035,0.0077185909247165915,591.5070795765389,366.1424815515366,508.0068556432954,2.669402160995807e-68,5.1013000277239945e-21
1829,1829,False,3.99019334,0.0023760153899371975,0.004760723923425343,593.7553595575783,350.4277184003006,486.20330151374037,5.482052275206435e-37,4.538886017741994e-18
1830,1830,False,1.04536906,0.0012203762677163049,0.005547800264228937,1015.0062692540478,682.2663419518809,946.6150379970129,2.777537298361261e-76,1.7481631863524892e-15
1831,1831,False,2.45892441,0.002502182540608336,0.0052060871306414385,537.5743484423265,332.7581575152642,461.687550083401,1.7228483674819743e-33,9.014100150536688e-16
1832,1832,False,0.388565349,0.0010716199574824917,0.0017214436236437792,1052.8154775197013,776.9747531911714,1078.0188619749524,2.611305248537152e-17,3.3865673499570034e-09
1833,1833,True,0.0139645166,0.0026111861466622146,0.004906571003305208,325.58091820946476,327.8186537002576,457.5169282276868,1.3761540909289926e-09,0.0011270874845257124
1834,1834,False,0.0836070562,0.0009882483043982856,0.003180363307673541,989.3923265726933,842.5227225526592,1168.9638341836621,3.729368955482467e-17,0.00026839092258999184
1835,1835,False,3.67071643,0.001643131409985226,0.0029571393607242774,851.5087750178179,506.7285835569164,703.0639911176122,7.775867926792865e-32,1.329573127507004e-16
1836,1836,False,2.45892441,0.005833124434061429,0.0038677909917749077,230.59839784949222,142.74025205390026,198.0459254887819,8.92541501149391e-15,2.1177423837702706e-11
1837,1837,False,0.388565349,0.0032850496843301654,0.0014574376120437618,343.4401868069827,253.45785665018565,351.66181277117516,1.7846864094411265e-11,1.408040099491264e-09
1838,1838,False,0.0139645166,0.0026276296149223663,0.00118566606575956,314.7371150997398,316.87177190088585,439.6458772097733,1.0753244999693697e-09,5.2184381247599237e-08
1839,1839,True,0.0836070562,0.0035280079283205867,0.01136134089557356,285.6280004783081,242.62857242700247,338.6222165946983,1.0015211514924494e-17,0.0005548120794906275
1840,1840,True,3.99019334,0.0016969318793008158,0.00020805820124171105,864.7677484723635,504.4371772379366,704.0128595756131,1.0265162464868645e-10,3.698986468897457e-10
1841,1841,False,0.388565349,0.002110065922407022,0.004423896202925083,534.683805503847,394.5950897258668,547.4836187663359,1.9459342655061397e-20,4.862801471046892e-09
1842,1842,False,3.67071643,0.003359164292845274,0.010752355892465676,416.5145530660311,247.86571283610743,343.90295511757313,9.523201729125124e-74,1.7310982239846064e-24
1843,1843,False,6.58634689e-07,0.005192680921938032,0.005427587333039278,48.33253671680698,160.34523678549817,222.4720802994698,0.00048285154351365364,0.04248966078779365
1844,1844,False,3.99019334,0.0033364290883711543,0.005504293346589128,422.8388599906494,249.55472750244445,346.2463899087106,1.235554104852149e-29,2.8658519282871934e-16
1845,1845,False,6.58634689e-07,0.005750105289488704,0.00158080805188138,43.64710360643667,144.80111407729177,200.90528240355835,6.979278779126364e-08,5.575286056360859e-07
1846,1846,True,0.388565349,0.011310052646227337,0.0030454903494277633,103.10208040631483,75.68448653022871,105.62832041724286,7.836230837594863e-11,1.2511990929857498e-09
1847,1847,False,1.22672942,0.007020615254624213,0.0032062953265640163,179.15122696915893,118.59667874995377,164.54776186090226,2.1199955024343494e-12,2.5228422277198047e-10
1848,1848,False,6.58634689e-07,0.008765855806075971,0.0029969449447450848,28.63102552340317,94.98463930955477,131.78707847717368,1.77847196123053e-07,2.0799855236650794e-06
1849,1849,False,6.58634689e-07,0.001586460623853472,0.00474369653006345,158.19834261541274,524.8296991811093,728.1785060816115,19.29090967745161,438.30970969698876
1850,1850,True,1.22672942,0.0063010299152332075,0.0007527344083660415,206.87839532146677,135.8500973134785,189.59787224044163,2.007084910121102e-10,6.819261053592057e-10
1851,1851,False,2.45892441,0.012817761669521088,0.0015848575649832664,104.94103289108423,64.95842826907563,90.12700944361416,1.5267854864860573e-10,5.053529239454277e-10
1852,1852,False,2.45892441,0.003988265251150822,0.0017939615789123106,337.2667223081909,208.76787263320512,289.6563930148778,5.823939536733887e-13,7.717574453292981e-11
1853,1853,False,3.99019334,0.00040150462123841765,0.0041712762360090385,3513.712663667623,2073.753595690928,2877.2434137163696,0.0,1.023140159727575e-174
1854,1854,False,0.0836070562,0.0010197468863287942,0.005135399201980535,958.8313553377998,816.4983518382941,1132.856145502803,3.6460532569937166e-23,0.023559991260733847
1855,1855,False,0.388565349,0.006210988719469479,0.005030842627058873,181.64870815494572,134.0562170672904,185.99720257318353,4.21332227916069e-13,1.8620564813050535e-09
1856,1856,True,2.45892441,0.0059336580549324705,0.0018211733539314607,235.41954100596985,144.2610139032207,201.3364864964708,5.089504592209286e-12,1.5373853404852572e-10
1857,1857,False,0.000749423904,0.0022906033257115307,0.0020100989330630314,271.12487820237345,363.4944744180248,504.3328602852152,1.3010643131283557e-07,4.6698524531716394e-05
1858,1858,False,1.04536906,0.007460591772478502,0.0028187992891565788,166.0310067024881,111.60262850075301,154.84381966809343,8.532440280760618e-12,3.9835617302732285e-10
1859,1859,True,0.0836070562,0.00608150506652827,0.0013610361790994897,165.69876029275244,140.75389526037674,196.4418103385022,3.642978934951426e-10,3.3143034673423634e-09
1860,1860,False,0.0836070562,0.0024879927007828424,0.0035480902263006478,392.9936325024133,334.65598661833286,464.32070587322573,1.3510627571810197e-12,6.162584320541199e-07
1861,1861,False,2.45892441,0.03653018113493752,0.010805660562973725,36.82185817756121,22.792705267573172,31.62389265926914,9.07078951684266e-12,1.901677575132591e-10
1862,1862,False,0.000749423904,0.005964956113993605,0.001260691272220687,104.11468849478213,139.58554531966925,193.66890635201764,3.5128383574660072e-09,2.1481281206778476e-08
1863,1863,False,0.000749423904,0.003819410366264988,0.008303463417622616,162.60089598615363,217.99743209942523,302.4620075492495,3.984608299128085e-05,0.3723241583195787
1864,1864,True,1.04536906,0.0018095237485109966,0.0006704875551352988,709.1640514098362,473.0501756961984,660.2078949417703,6.6333566831778375e-12,3.769172657077215e-10
1865,1865,True,0.000749423904,0.017794258804797385,0.0030989186604453395,35.7679635615081,48.1051521476574,67.13748956655066,2.994625636486661e-09,1.501004700759876e-08
1866,1866,False,3.87580839,0.001275490031340986,0.011266359847607156,1102.8724197632846,652.7856992377401,905.7119214176653,0.0,2.8110380644480685e-112
1867,1867,False,1.22672942,0.0013420811837923563,0.0036445555285495638,937.1652416661243,620.3958911240602,860.7724636825372,7.850479650883212e-37,9.871226072324306e-14
1868,1868,False,0.388565349,0.003275832265979852,0.0028115860379874847,344.40654638313845,254.17102720021063,352.6513060611107,2.492952175308086e-13,1.9315401616068302e-09
1869,1869,True,6.58634689e-07,0.002291995779876424,0.010411849073021022,111.7195460576721,373.4716855393698,521.2321398410246,735.9870882468277,3313.664410927153
1870,1870,True,3.87580839,0.010693610527096244,0.0018184566983683308,136.81718451924672,80.04738203159607,111.71735325729938,4.1589584042287076e-11,2.552408291481998e-10
1871,1871,False,6.58634689e-07,0.0018065724603884884,0.011992791642497164,138.92353991949088,460.88472521088045,639.4576206406362,1638.973923347052,2794.3452830469782
1872,1872,True,0.0836070562,0.007055627466637074,0.010518279858053406,142.82186169873376,121.32096418173903,169.32042833902605,5.989948135639256e-13,1.227427098225124e-06
1873,1873,False,6.58634689e-07,0.019366863305679827,0.017839181171092587,12.959013411564076,42.99207563134424,59.649645314330435,0.00014970776233649697,0.011281302952837368
1874,1874,False,0.000749423904,0.0013143705943176487,0.00447818849778569,472.4995753696856,633.4755628125913,878.9199423885885,0.0025656736139141032,28.547029430609925
